,Primary Category,URL,label
9798,Digital Society,http://www.quiltwhileyoureahead.typepad.com/,12
9799,Digital Society,http://www.roofmag.org.uk/,12
9800,Digital Society,http://racheleelnaugh.blogspot.com/,12
9801,Digital Society,http://rachelnorthlondon.blogspot.com/,12
9802,Digital Society,http://remoteworker.wordpress.com/,12
9803,Digital Society,http://randomreality.blogware.com/,12
9804,Digital Society,http://rapidbi.blogspot.com/,12
9805,Digital Society,http://rapidbusinessimprovement.blogspot.com/,12
9806,Digital Society,http://www.reactivereports.com/,12
9807,Digital Society,http://www.recessmonkeytown.com/,12
9808,Digital Society,http://reclamationandrepresentation.blogspot.com/,12
9809,Digital Society,http://www.redundancyuk.co.uk/,12
9810,Digital Society,http://www.repossessionsos.com/,12
9811,Digital Society,http://britishlibrary.typepad.co.uk/webarchive/,12
9812,Digital Society,http://shooresh1917.blogspot.com/,12
9813,Digital Society,http://www.richardcorbett.org.uk/,12
9814,Digital Society,http://roadto2012.wordpress.com/,12
9815,Digital Society,http://www.dailydrawingdiary.com/,12
9816,Digital Society,http://www.robertstephenhawker.co.uk/,12
9817,Digital Society,http://roisintierney.blogspot.co.uk/,12
9818,Digital Society,http://romeshg2.wordpress.com/,12
9819,Digital Society,http://rosemarysutcliff.wordpress.com/,12
9820,Digital Society,http://www.therubbishdiet.blogspot.co.uk/,12
9821,Digital Society,http://www.therugbyblog.co.uk/,12
9822,Digital Society,http://www.rusinurbis.com/,12
9823,Digital Society,http://ruthrikowskiupdates.blogspot.com/,12
9824,Digital Society,http://sageinsight.wordpress.com/,12
9825,Digital Society,http://www.sasopenjournals.blogspot.com/,12
9826,Digital Society,http://sas-space.blogspot.com/,12
9827,Digital Society,http://skwalker1964.wordpress.com/,12
9828,Digital Society,http://sameoldtories.co.uk/,12
9829,Digital Society,http://sarahjyoung.com/,12
9830,Digital Society,http://www.sarahsalway.net/,12
9831,Digital Society,http://savidgereads.wordpress.com/,12
9832,Digital Society,http://scaryduck.blogspot.co.uk/,12
9833,Digital Society,http://www.sse.org.uk/,12
9834,Digital Society,http://www.schools-out.org.uk/,12
9835,Digital Society,http://blog.sciencecampaign.org.uk/,12
9836,Digital Society,http://scienceoftheinvisible.blogspot.com/,12
9837,Digital Society,http://www.sciencebase.com/,12
9838,Digital Society,http://www.sciencetext.com/,12
9839,Digital Society,http://www.dannystack.blogspot.com/,12
9840,Digital Society,http://secretlivesofobjects.blogspot.co.uk/,12
9841,Digital Society,http://sendaiben.org/,12
9842,Digital Society,http://www.seniorsnetwork.co.uk/,12
9843,Digital Society,http://www.sessionsofyork.co.uk/,12
9844,Digital Society,http://theshakespeareblog.com/,12
9845,Digital Society,http://shanoakes.blogspot.com/,12
9846,Digital Society,http://sharnesbitsnbobs.blogspot.co.uk/,12
9847,Digital Society,http://www.thesharpener.net/,12
9848,Digital Society,http://www.shedworking.co.uk/,12
9849,Digital Society,http://www.sheepdrove.com/,12
9850,Digital Society,http://sheffieldquakers.blogspot.co.uk/,12
9851,Digital Society,http://www.shoorayner.co.uk/,12
9852,Digital Society,http://worldtouroflondon.blogspot.com/,12
9853,Digital Society,http://sickcityproject.wordpress.com/,12
9854,Digital Society,http://lauraxpeace.livejournal.com/,12
9855,Digital Society,http://www.simonellistonball.com/,12
9856,Digital Society,http://christianwritespoetry.blogspot.co.uk/,12
9857,Digital Society,http://theskyliner.org/,12
9858,Digital Society,http://blog.soton.ac.uk/slaveryandrevolution/,12
9859,Digital Society,http://www.sluggerotoole.com/,12
9860,Digital Society,http://www.sme-blog.com/,12
9861,Digital Society,http://smallcreativeideas.blogspot.com/,12
9862,Digital Society,http://thesmallplaces.blogspot.com/,12
9863,Digital Society,http://www.smallbizpod.co.uk/,12
9864,Digital Society,http://www.smokewriting.co.uk/,12
9865,Digital Society,http://www.snowbooks.com/weblog/,12
9866,Digital Society,http://www.thesocialbusiness.co.uk/blog/,12
9867,Digital Society,http://www.socialistunity.com/,12
9868,Digital Society,http://sockburn.blogspot.com/,12
9869,Digital Society,http://sonofabook.blogspot.com/,12
9870,Digital Society,http://www.tsunamihelp.blogspot.com/,12
9871,Digital Society,http://spagphaciousaeolotony.blogspot.com/,12
9872,Digital Society,http://www.spectacle.co.uk/spectacleblog/category/olympics-2012/,12
9873,Digital Society,http://spitalfieldslife.com/,12
9874,Digital Society,http://sport-wales.blogspot.co.uk/,12
9875,Digital Society,http://thewarmemorial.blogspot.co.uk/,12
9876,Digital Society,http://www.stpixels.com/,12
9877,Digital Society,http://wwwstayathomedad.blogspot.com/,12
9878,Digital Society,http://wordpress.stevenagnew.eu/,12
9879,Digital Society,http://www.stitchandbitchlondon.co.uk/,12
9880,Digital Society,http://www.thestoolpigeon.co.uk/,12
9881,Digital Society,http://snubcampaign.blogspot.com/,12
9882,Digital Society,http://writerinthegarden.com/,12
9883,Digital Society,http://joinourteaparty.wordpress.com/,12
9884,Digital Society,http://www.strengthweekly.com/,12
9885,Digital Society,http://stroppyauthor.blogspot.com/,12
9886,Digital Society,http://www.studio5bookbindingandarts.blogspot.co.uk/,12
9887,Digital Society,http://stumblingstepping.blogspot.com/,12
9888,Digital Society,http://stumblingandmumbling.typepad.com/,12
9889,Digital Society,http://www.stylebubble.co.uk/,12
9890,Digital Society,http://subatomicpoetry.blogspot.co.uk/,12
9891,Digital Society,http://sudanwatch.blogspot.co.uk/,12
9892,Digital Society,http://travelsinvirtuality.typepad.com/,12
9893,Digital Society,http://suewilkes.blogspot.com/,12
9894,Digital Society,http://sunnydunny.wordpress.com/,12
9895,Digital Society,http://syniadau--buildinganindependentwales.blogspot.com/,12
9896,Digital Society,http://litlove.wordpress.com/,12
9897,Digital Society,http://talkingplants.blogspot.co.uk/,12
9898,Digital Society,http://taxjustice.blogspot.co.uk/,12
9899,Digital Society,http://www.taxresearch.org.uk/Blog/,12
9900,Digital Society,http://www.taxpayersalliance.com/campaign/2009/01/-new-yougov-poll-launches-tpaglobal-vision-eu-campaign-overwhelming-public-demand-for-radical-change.html,12
9901,Digital Society,http://www.teawith.me.uk/,12
9902,Digital Society,http://teapotsteapotsteapots.blogspot.com/,12
9903,Digital Society,http://tehranbureau.com/iran-updates/,12
9904,Digital Society,http://tehranlive.org/,12
9905,Digital Society,http://www.thinkaboutit.eu/,12
9906,Digital Society,http://theatrearchive.typepad.com/,12
9907,Digital Society,http://theology-arts-uk.blogspot.com/,12
9908,Digital Society,http://eastofstepford.blogspot.com/,12
9909,Digital Society,http://www.thinkinganglicans.org.uk/,12
9910,Digital Society,http://teshnehazadi.persianblog.ir/,12
9911,Digital Society,http://thisisnotagateway.squarespace.com/,12
9912,Digital Society,http://www.thisismoney.co.uk/credit-crunch/,12
9913,Digital Society,http://beescope.blogspot.com/,12
9914,Digital Society,http://thoughcowardsflinch.com/,12
9915,Digital Society,http://www.tigertwotiger.co.uk/,12
9916,Digital Society,http://blog.tdobson.net/,12
9917,Digital Society,http://timworstall.typepad.com/timworstall/,12
9918,Digital Society,http://www.timesonline.co.uk/tol/comment/blogs/,12
9919,Digital Society,http://www.butlersheetmetal.com/tinbasherblog/,12
9920,Digital Society,http://tothepointmanifesto.com/manifesto-2010/,12
9921,Digital Society,http://touchstoneblog.org.uk/,12
9922,Digital Society,http://tompainepress.blogspot.com/,12
9923,Digital Society,http://tombstoning.com/,12
9924,Digital Society,http://t-lopez.blogspot.com/,12
9925,Digital Society,http://topofthecops.com/,12
9926,Digital Society,http://www.travelinsuranceguide.org.uk/,12
9927,Digital Society,http://travelsaroundmykitchen.wordpress.com/,12
9928,Digital Society,http://tudorstuff.wordpress.com/,12
9929,Digital Society,http://iran.twazzup.com/,12
9930,Digital Society,http://www.tweetscan.com/index.php?s=iran&site,12
9931,Digital Society,http://typefoundry.blogspot.co.uk/,12
9932,Digital Society,http://ukhumanrightsblog.com/,12
9933,Digital Society,http://ukhumanrightsblog.com/category/convention-rights/art-9-thoughtconsciencereligion/,12
9934,Digital Society,http://www.ukpollingreport.co.uk/,12
9935,Digital Society,http://finance-almanac.blogspot.com/,12
9936,Digital Society,http://ukwebfocus.wordpress.com/,12
9937,Digital Society,http://www.ukypforums.org.uk/showthread.php?t=3054/,12
9938,Digital Society,http://ukfragen.wordpress.com/,12
9939,Digital Society,http://unmadeup.com/,12
9940,Digital Society,http://underthegreenhill.blogspot.com/,12
9941,Digital Society,http://www.the2012londonolympics.com/,12
9942,Digital Society,http://ventnorblog.com/,12
9943,Digital Society,http://virtualeconomics.typepad.com/,12
9944,Digital Society,http://voyagesenlit.wordpress.com/,12
9945,Digital Society,http://markssattin.blogspot.com/,12
9946,Digital Society,http://whelf.wordpress.com/,12
9947,Digital Society,http://wwar1.blogspot.com/,12
9948,Digital Society,http://war-poets.blogspot.com/,12
9949,Digital Society,http://www.warriorwomen.co.uk/,12
9950,Digital Society,http://blogs.warwick.ac.uk/annawormleighton/,12
9951,Digital Society,http://www.watercresslnr.org.uk/,12
9952,Digital Society,http://wavingdrowning.wordpress.com/,12
9953,Digital Society,http://wearsthetrousers.com/,12
9954,Digital Society,http://blogs.exeter.ac.uk/wip/,12
9955,Digital Society,http://wellcomelibrary.blogspot.com/,12
9956,Digital Society,http://www.welshfoodbites.co.uk/,12
9957,Digital Society,http://welshramblings.blogspot.com/,12
9958,Digital Society,http://whenthebelfastchildsinsagain.blogspot.com/,12
9959,Digital Society,http://whittakerlive.blogspot.com/,12
9960,Digital Society,http://ipezone.blogspot.com/2008/10/will-credit-crunch-lay-london-low.html,12
9961,Digital Society,http://williamheath.net/,12
9962,Digital Society,http://williamwatkin.blogspot.com/,12
9963,Digital Society,http://www.lenchwind.blogspot.com/,12
9964,Digital Society,http://www.wishfulthinking.co.uk/,12
9965,Digital Society,http://www.wittylama.com/category/museums/british-museum/,12
9966,Digital Society,http://womeningames.wordpress.com/,12
9967,Digital Society,http://womenshistorymonth.wordpress.com/,12
9968,Digital Society,http://whn.jones5publishing.co.uk/blogs/,12
9969,Digital Society,http://wordsincompany.wordpress.com/,12
9970,Digital Society,http://www.bang2write.com/,12
9971,Digital Society,http://www.hum.dmu.ac.uk/blogs/wdl/,12
9972,Digital Society,http://xkcd.com/574/,12
9973,Digital Society,http://blog.sina.com.cn/hhockx/,12
9974,Digital Society,http://gwleidydd.blogspot.com/,12
9975,Digital Society,http://www.bymblog.org.uk/,12
9976,Digital Society,http://yes2womenbishops.blogspot.co.uk/,12
9977,Digital Society,http://yorkshire-ranter.blogspot.com/,12
9978,Digital Society,http://zehraingloucestershire.blogspot.com/,12
9979,Digital Society,http://www.broadstuff.com/archives/1672-Mexican-Swine-Flu-pandemic-breaks-out-on-Twitter.html,12
9980,Digital Society,http://feministcarnival.blogspot.com/,12
9981,Digital Society,http://didgahenteghadi.persianblog.ir/,12
9982,Digital Society,http://www.cyclechic.co.uk/,12
9983,Digital Society,http://davesdistrictblog.blogspot.com/,12
9984,Digital Society,http://diamondgeezer.blogspot.com/,12
9985,Digital Society,http://digital-citizen.co.uk/,12
9986,Digital Society,http://dovegreyreader.typepad.com/,12
9987,Digital Society,http://blog.echurchwebsites.org.uk/2009/07/20/church-downplays-flu-worry-advice/,12
9988,Digital Society,http://efoundations.typepad.com/,12
9989,Digital Society,http://feelinglistless.blogspot.co.uk/,12
9990,Digital Society,http://thefilter.blogs.com/,12
9991,Digital Society,http://www.funkypancake.com/blog/,12
9992,Digital Society,http://garysick.tumblr.com/,12
9993,Digital Society,http://www.gotateenager.org.uk/,12
9994,Digital Society,http://www.iblog.co.uk/,12
9995,Digital Society,http://icoot.com/,12
9996,Digital Society,http://innocentdrinks.typepad.com/,12
9997,Digital Society,http://www.thejazzcomposer.com/,12
9998,Digital Society,http://www.just-auto.com/blogs.aspx,12
9999,Digital Society,http://www.just-drinks.com/,12
10000,Digital Society,http://www.just-food.com/blogs.aspx,12
10001,Digital Society,http://www.just-style.com/blogs.aspx,12
10002,Digital Society,http://littleredboat.co.uk/,12
10003,Digital Society,http://www.markvernon.com/,12
10004,Digital Society,http://twitter.com/mirtweets/,12
10005,Digital Society,http://moichido.blogspot.com/,12
10006,Digital Society,http://textisles.com/,12
10007,Digital Society,http://niacblog.wordpress.com/,12
10008,Digital Society,http://www.cynthiacockburn.org/,12
10009,Digital Society,http://onionbagblog.com/,12
10010,Digital Society,http://twitter.com/oxfordgirl/,12
10011,Digital Society,http://twitter.com/persiankiwi/,12
10012,Digital Society,http://www.petiteanglaise.com/,12
10013,Digital Society,http://politicalbetting.com/,12
10014,Digital Society,http://howlingspoons.blogspot.com/,12
10015,Digital Society,http://www.qwghlm.co.uk/,12
10016,Digital Society,http://blog.rhysllwyd.com/,12
10017,Digital Society,http://thesightofmorning.blogspot.com/,12
10018,Digital Society,http://twitter.com/stopahmadi/,12
10019,Digital Society,http://thenextwavefutures.wordpress.com/,12
10020,Digital Society,http://waittillitellye.blogspot.com/,12
10021,Digital Society,http://www.jeremyfrench.co.uk/,12
10022,Education & Research,http://www.alchemy-bibliography.co.uk/,10
10023,Education & Research,http://www.aspergillus.org.uk/,10
10024,Education & Research,http://www.bl.uk/reshelp/findhelprestype/offpubs/eudoc/euelections/euelections.html,10
10025,Education & Research,http://www.businesslink.gov.uk/bdotg/action/home?domain=www.businesslink.gov.uk&target=http://www.businesslink.gov.uk/,10
10026,Education & Research,http://cairsweb.llgc.org.uk/,10
10027,Education & Research,http://www.champdogs.co.uk/,10
10028,Education & Research,http://www.communicationsact.gov.uk/,10
10029,Education & Research,http://www.dh.gov.uk/PublicationsAndStatistics/fs/en/,10
10030,Education & Research,http://www.direct.gov.uk/en/index.htm,10
10031,Education & Research,http://www.edward-thomas-fellowship.org.uk/,10
10032,Education & Research,http://www.francis-bacon.com/,10
10033,Education & Research,http://www.philsp.com/,10
10034,Education & Research,http://www.theguidesnetwork.co.uk/,10
10035,Education & Research,http://www.ijcit.com/,10
10036,Education & Research,http://www.johnhampden.org/,10
10037,Education & Research,http://www.knowhere.co.uk/,10
10038,Education & Research,http://www.macmillandictionaries.com/wordoftheweek/archive/080819-staycation.htm,10
10039,Education & Research,http://freepages.history.rootsweb.ancestry.com/~calderdalecompanion/,10
10040,Education & Research,http://www.opsi.gov.uk/,10
10041,Education & Research,http://www.ollieclark.com/acronyms/,10
10042,Education & Research,http://www.pastellists.com/,10
10043,Education & Research,http://www.petergh.f2s.com/,10
10044,Education & Research,http://www.suncat.ac.uk/,10
10045,Education & Research,http://www.pepys-club.org.uk/,10
10046,Education & Research,http://en.wikipedia.org/wiki/UK_Web_Archiving_Consortium/,10
10047,Education & Research,http://www.victorianlondon.org/,10
10048,Education & Research,http://en.wikipedia.org/wiki/Staycation,10
10049,Education & Research,http://en.wikipedia.org/wiki/Subprime_mortgage_crisis,10
10050,Education & Research,http://en.wikipedia.org/wiki/Alistair_Darling,10
10051,Education & Research,http://en.wikipedia.org/wiki/Alworths,10
10052,Education & Research,http://en.wikipedia.org/wiki/Credit_crunch,10
10053,Education & Research,http://en.wikipedia.org/wiki/Hedge_fund,10
10054,Education & Research,"http://en.wikipedia.org/wiki/Paul_Myners,_Baron_Myners",10
10055,Education & Research,http://en.wikipedia.org/wiki/Mandelson,10
10056,Education & Research,http://en.wikipedia.org/wiki/Quantitative_easing,10
10057,Education & Research,http://en.wikipedia.org/wiki/2007_subprime_mortgage_financial_crisis,10
10058,Education & Research,http://www.wilfredowen.org.uk/,10
10059,Education & Research,http://www.wittylama.com/category/museums/british-museum/,10
10060,Education & Research,http://www.wagnet.ox.ac.uk/,10
10061,Education & Research,http://booktwo.org/notebook/wikipedia-historiography/,10
10062,Education & Research,http://www.bbc.co.uk/news/education-12881747,10
10063,Education & Research,http://www.bristol.ac.uk/biology/research/behaviour/batlab/,10
10064,Education & Research,http://classonline.org.uk/,10
10065,Education & Research,http://www.co-op.ac.uk/,10
10066,Education & Research,http://www.swancoll.ac.uk/,10
10067,Education & Research,http://www.deeside.ac.uk/,10
10068,Education & Research,http://www.gorseinon.ac.uk/,10
10069,Education & Research,http://www.harlech.ac.uk/,10
10070,Education & Research,http://www.yale-wrexham.ac.uk/,10
10071,Education & Research,http://www.ystrad-mynach.ac.uk/,10
10072,Education & Research,http://www.cornwall.ac.uk/,10
10073,Education & Research,http://www.education.gov.uk/inthenews/pressnotices/a0076112/180-million-new-bursary-scheme-to-help-the-most-vulnerable-16-19-year-olds,10
10074,Education & Research,http://escalate.ac.uk/,10
10075,Education & Research,http://www.gaddaprize.ed.ac.uk/,10
10076,Education & Research,http://www.gadda.ed.ac.uk/,10
10077,Education & Research,http://www.etoncollege.com/,10
10078,Education & Research,http://www.etoncollege.com/ShowArticle.aspx?id=168,10
10079,Education & Research,http://www.reidkerr.ac.uk/fear/,10
10080,Education & Research,http://www.florence-nightingale-foundation.org.uk/,10
10081,Education & Research,http://www.fons.org/,10
10082,Education & Research,http://www.hillcroft.ac.uk/,10
10083,Education & Research,http://www.llysfasi.ac.uk/,10
10084,Education & Research,http://www.marxismfestival.org.uk/,10
10085,Education & Research,http://www.merthyr.ac.uk/,10
10086,Education & Research,http://www.nus.org.uk/,10
10087,Education & Research,http://www.professionalacademy.com/,10
10088,Education & Research,http://www.disruptdominantfrequencies.net/,10
10089,Education & Research,http://salmapatel.com/,10
10090,Education & Research,http://www.shrewsbury.org.uk/index.cfm?fuseaction=features.content&cmid=606,10
10091,Education & Research,http://www.soothernandcraner.org.uk/,10
10092,Education & Research,http://www.stmichaels.ac.uk/,10
10093,Education & Research,"http://www.studentfinanceni.co.uk/portal/page?_pageid=1688,511242&_dad=portal&_schema=PROTOCOL",10
10094,Education & Research,http://www.cam.ac.uk/,10
10095,Education & Research,http://www.cfel.jbs.cam.ac.uk/,10
10096,Education & Research,http://www.phy.cam.ac.uk/,10
10097,Education & Research,http://www.ice.cam.ac.uk/,10
10098,Education & Research,http://www.jbs.cam.ac.uk/,10
10099,Education & Research,http://icould.com/,10
10100,Education & Research,www.ch.ic.ac.uk/vchemlab/,10
10101,Education & Research,http://3dvisa.cch.kcl.ac.uk/,10
10102,Education & Research,http://www.museums.ucl.ac.uk/research/ecurator/,10
10103,Education & Research,http://library.ulster.ac.uk/4i/,10
10104,Education & Research,http://www.lib.cam.ac.uk/preservation/incremental/,10
10105,Education & Research,http://a2z.mimas.ac.uk/,10
10106,Education & Research,http://www.acets.ac.uk/,10
10107,Education & Research,http://www.cru.uea.ac.uk/cru/projects/acrid/,10
10108,Education & Research,http://imageweb.zoo.ox.ac.uk/wiki/index.php/ADMIRAL,10
10109,Education & Research,http://www.westerncc.ac.uk/affirm/index.html,10
10110,Education & Research,http://hosted.ukoln.ac.uk/agora/,10
10111,Education & Research,http://aida.jiscinvolve.org/,10
10112,Education & Research,http://clg.wlv.ac.uk/projects/AIR/,10
10113,Education & Research,http://www.cs.kent.ac.uk/research/groups/iss/index.html,10
10114,Education & Research,http://www.ycc.ac.uk/yc/new/projects/epidemiology/index.htm,10
10115,Education & Research,http://blogs.arts.ac.uk/alto/,10
10116,Education & Research,http://aled.swancoll.ac.uk/mediawiki/index.php?title=Main_Page,10
10117,Education & Research,http://www.ucs.ed.ac.uk/projects/amie/,10
10118,Education & Research,http://amset.leeds.ac.uk:8080/amsetwiki/,10
10119,Education & Research,http://www.angel.ac.uk/,10
10120,Education & Research,http://sites.google.com/a/jiscapt.net/project-plan/Home,10
10121,Education & Research,http://aqurate.kingston.ac.uk/,10
10122,Education & Research,http://www.warwick.ac.uk/ETS/arches/,10
10123,Education & Research,http://aria.dmu.ac.uk/index.html,10
10124,Education & Research,http://www.ariadne.ac.uk/,10
10125,Education & Research,http://www.aber.ac.uk/en/cs/research/cb/projects/art/,10
10126,Education & Research,http://www.ucl.ac.uk/mediares/asitil/,10
10127,Education & Research,http://projects.oucs.ox.ac.uk/ask/,10
10128,Education & Research,http://www.cardiff.ac.uk/insrv/eresources/offcampus/shibboleth/asmima.html,10
10129,Education & Research,http://portfolio.pebblepad.co.uk/beds/viewasset.aspx?oid=133539&type=webfolio,10
10130,Education & Research,http://academic-networking.blogspot.com/,10
10131,Education & Research,http://learning.north.londonmet.ac.uk/ltri/academictalk/index.htm,10
10132,Education & Research,http://elgg.jiscemerge.org.uk/awesome/ ,10
10133,Education & Research,http://academicfoi.com/,10
10134,Education & Research,http://www.northumbria.ac.uk/sd/academic/ceis/re/isrc/themes/rmarea/erm/,10
10135,Education & Research,http://www.accesstohe.ac.uk/,10
10136,Education & Research,http://www.petrie.ucl.ac.uk/randd/avm.html,10
10137,Education & Research,http://designthinking.typepad.com/atelierd/,10
10138,Education & Research,http://aeiouproject.blogspot.com/,10
10139,Education & Research,http://access.ecs.soton.ac.uk/blog/aluiar/,10
10140,Education & Research,http://addressinghistory.blogs.edina.ac.uk/,10
10141,Education & Research,http://www.nottingham.ac.uk/eportfolio/adom/index.shtml,10
10142,Education & Research,http://labserv.nesc.gla.ac.uk/projects/agast/,10
10143,Education & Research,http://alanepaull.wordpress.com/category/xcri/demonstrators/ax-s-widget/,10
10144,Education & Research,http://argosi.playthinklearn.net/index.htm,10
10145,Education & Research,http://engagingalumni.wordpress.com/,10
10146,Education & Research,http://sourceforge.net/apps/trac/admire/wiki/OgsaDaiWorkbench,10
10147,Education & Research,http://pebblepad.wlv.ac.uk/viewasset.aspx?oid=1161521&type=blog,10
10148,Education & Research,http://www.kent.ac.uk/is/projects/ark/,10
10149,Education & Research,http://libweb.anglia.ac.uk/ARRO.html,10
10150,Education & Research,http://www.anglia.ac.uk/,10
10151,Education & Research,http://anthologizr.wordpress.com/,10
10152,Education & Research,http://alle.uwl.ac.uk/,10
10153,Education & Research,http://www.brookes.ac.uk/services/cs/documentation/jisc/jisccont.html,10
10154,Education & Research,http://www.uclan.ac.uk/health/research/atlas.php,10
10155,Education & Research,http://www.aaschool.ac.uk/,10
10156,Education & Research,http://archivepress.ulcc.ac.uk/,10
10157,Education & Research,http://vibel.jiscinvolve.org/,10
10158,Education & Research,http://artnotesdev.wordpress.com/,10
10159,Education & Research,http://artworld.uea.ac.uk/,10
10160,Education & Research,http://www.artifact.ac.uk/,10
10161,Education & Research,http://code.google.com/p/artnotes/,10
10162,Education & Research,http://www.ahessc.ac.uk/,10
10163,Education & Research,http://www.ahrc.ac.uk/Pages/Home.aspx,10
10164,Education & Research,http://assessmentcareers.jiscinvolve.org/wp/,10
10165,Education & Research,http://www.asdel.ecs.soton.ac.uk/,10
10166,Education & Research,http://jiscdesignstudio.pbworks.com/w/page/48783279/ALDinHE%20DL,10
10167,Education & Research,http://www.alt.ac.uk/,10
10168,Education & Research,http://www.aoc.co.uk/,10
10169,Education & Research,http://www.agr.org.uk/Content/AGR-A-manifesto-for-graduate-recruitment,10
10170,Education & Research,http://www.arma.ac.uk/,10
10171,Education & Research,http://www.atm.org.uk/,10
10172,Education & Research,http://www.aua.ac.uk/,10
10173,Education & Research,http://jiscdesignstudio.pbworks.com/w/page/48656386/AUA%20DL,10
10174,Education & Research,http://www.auphf.ac.uk/,10
10175,Education & Research,http://astrodabis.jiscinvolve.org/wp/,10
10176,Education & Research,http://aselproject.wordpress.com/,10
10177,Education & Research,http://www.cs.nott.ac.uk/~jds/research/spacesystem.html,10
10178,Education & Research,http://able.open.ac.uk/,10
10179,Education & Research,http://news.bbc.co.uk/1/hi/magazine/4363962.stm,10
10180,Education & Research,http://www.bbc.co.uk/news/uk-england-london-15625213,10
10181,Education & Research,http://www.bbc.co.uk/news/education-11483638,10
10182,Education & Research,http://www.bbc.co.uk/news/uk-11966645,10
10183,Education & Research,http://www.bbc.co.uk/news/magazine-11990316,10
10184,Education & Research,http://www.bbc.co.uk/news/education-15646709,10
10185,Education & Research,http://www.bbc.co.uk/news/education-16787948,10
10186,Education & Research,http://www.biome.ac.uk/,10
10187,Education & Research,http://www.uclan.ac.uk/information/services/rustel/BIRD.php,10
10188,Education & Research,http://bl4ace.tvu.ac.uk/,10
10189,Education & Research,http://edina.ac.uk/projects/joinup/zblsa/,10
10190,Education & Research,http://www.bristol.ac.uk/biology/research/behaviour/batlab/,10
10191,Education & Research,http://bayesianfeedfilter.wordpress.com/,10
10192,Education & Research,http://www.brock.ac.uk/projects/bert/index.htm,10
10193,Education & Research,http://bebop.blogs.lincoln.ac.uk/,10
10194,Education & Research,http://blogs.ukoln.ac.uk/jisc-bgdp/,10
10195,Education & Research,http://www.publishing.ucl.ac.uk/behaviour.html,10
10196,Education & Research,http://www.strath.ac.uk/learningservices/innovation/innov_projects/biils/,10
10197,Education & Research,http://www.leedsmet.ac.uk/inn/repository/bibliosight/index.html,10
10198,Education & Research,http://www.library.mmu.ac.uk/bigblue/,10
10199,Education & Research,http://www.uclan.ac.uk/health/research/biology_pain.php,10
10200,Education & Research,http://www.abdn.ac.uk/rhynie/,10
10201,Education & Research,http://www.bbsrc.ac.uk/,10
10202,Education & Research,http://builder.bham.ac.uk/main.asp,10
10203,Education & Research,http://www.bized.ac.uk/,10
10204,Education & Research,http://www.blend-ed.ac.uk/,10
10205,Education & Research,http://www.gamelablondon.co.uk/jisc/,10
10206,Education & Research,http://dukee.myweb.port.ac.uk/,10
10207,Education & Research,http://sites.google.com/site/bloomsburymediacloud/,10
10208,Education & Research,http://bloomsburymediacloud.blogspot.com/,10
10209,Education & Research,http://www.weblogs.uhi.ac.uk/bewt/,10
10210,Education & Research,http://www.brad.ac.uk/library/burp/index.php,10
10211,Education & Research,http://www.uel.ac.uk/it/jisc/index.htm,10
10212,Education & Research,http://www.brisbio.ac.uk/bblt/contact.html,10
10213,Education & Research,http://www.the-bac.org/,10
10214,Education & Research,http://www.bacsuk.org.uk/,10
10215,Education & Research,http://www.cartoons.ac.uk/,10
10216,Education & Research,http://opal.kent.ac.uk/cartoonx-cgi/ccc.py,10
10217,Education & Research,http://www.bopcris.ac.uk/18c/,10
10218,Education & Research,http://bruceatbrunel.wordpress.com/,10
10219,Education & Research,http://bucks.ac.uk/about/structure/directorates/it/chiltern_repository.aspx,10
10220,Education & Research,http://nexus.aber.ac.uk/xwiki/bin/view/Main/JISC+Building+Capacity,10
10221,Education & Research,http://trinitybcp.jiscinvolve.org/wp/,10
10222,Education & Research,http://learning.weblog.glam.ac.uk/building-capacity-project,10
10223,Education & Research,http://www.bbk.ac.uk/mybirkbeck/,10
10224,Education & Research,http://buildingcapacity.bolton.ac.uk/,10
10225,Education & Research,http://www.brad.ac.uk/lss/jisc/capacity/,10
10226,Education & Research,http://technologyenhancedlearning.net/,10
10227,Education & Research,http://www.worc.ac.uk/adpu/1156.htm,10
10228,Education & Research,http://www.writtle.ac.uk/castle-project/,10
10229,Education & Research,http://bvreh.humanities.ox.ac.uk/,10
10230,Education & Research,http://unow.nottingham.ac.uk/berlin.html,10
10231,Education & Research,http://brii.medsci.ox.ac.uk/,10
10232,Education & Research,http://www.businessclimate.co.uk/,10
10233,Education & Research,http://www.henley-cov.ac.uk/public/develop/x4l/index.htm,10
10234,Education & Research,http://staffwww.dcs.shef.ac.uk/people/S.Tucker/blog/jisc/,10
10235,Education & Research,http://csapopencollections.wordpress.com/,10
10236,Education & Research,http://cairns.lib.gla.ac.uk/index.html,10
10237,Education & Research,http://www.uclan.ac.uk/clt/calm/overview.htm,10
10238,Education & Research,http://camilo.ttrb3.org.uk/,10
10239,Education & Research,http://www.si.umich.edu/CAMILEON/,10
10240,Education & Research,http://www.carmtechnology.com/,10
10241,Education & Research,http://cdlr.strath.ac.uk/pubs/nicholsond/catriona2final.pdf,10
10242,Education & Research,http://www.ucl.ac.uk/ls/cava/,10
10243,Education & Research,http://www.projectcairo.org/,10
10244,Education & Research,http://cerif4datasets.wordpress.com/,10
10245,Education & Research,http://cerifinaction.wordpress.com/,10
10246,Education & Research,http://cerify.ukoln.ac.uk/,10
10247,Education & Research,http://www.cetis.ac.uk/,10
